sale_id,date,customer_id,product_id,store_id,employee_id,quantity,unit_price,discount_pct,revenue,cost,profit,channel,payment_method
TXN04096,2021-11-05,C0114,P007,S04,E073,2,918.59,0.05,1745.32,1152.6,592.72,Phone,Credit
TXN04097,2024-11-09,C0259,P014,S20,E027,18,3738.0,0.15,57191.4,52449.12,4742.28,In-Store,Credit
TXN04098,2023-04-09,C0441,P024,S18,E013,4,594.39,0.1,2139.8,1320.76,819.04,Phone,Mobile Banking
TXN04099,2021-12-01,C0046,P018,S03,E037,1,4886.72,0.0,4886.72,2761.64,2125.08,In-Store,Card
TXN04100,2023-11-29,C0063,P029,S13,E071,14,3883.0,0.0,54362.0,27557.6,26804.4,In-Store,Cash
TXN04101,2023-04-14,C0430,P017,S02,E139,9,1291.83,0.0,11626.47,6605.91,5020.56,In-Store,Credit
TXN04102,2021-03-20,C0412,P019,S18,E061,4,1903.37,0.0,7613.48,4352.32,3261.16,Phone,Credit
TXN04103,2022-06-24,C0144,P035,S19,E091,19,2077.43,0.0,39471.17,32039.51,7431.66,In-Store,Credit
TXN04104,2024-10-24,C0416,P002,S11,E129,1,5224.55,0.1,4702.1,2807.8,1894.3,In-Store,Credit
TXN04105,2023-07-25,C0135,P031,S11,E102,5,8229.99,0.15,34977.46,22809.3,12168.16,Partner,Card
TXN04106,2024-01-24,C0469,P019,S12,E147,20,1903.37,0.15,32357.29,21761.6,10595.69,In-Store,Credit
TXN04107,2024-05-30,C0141,P032,S03,E079,9,7519.67,0.0,67677.03,43409.07,24267.96,Online,Cash
TXN04108,2023-01-06,C0233,P038,S15,E111,10,1840.87,0.1,16567.83,11388.1,5179.73,Online,Mobile Banking
TXN04109,2024-07-08,C0274,P013,S10,E117,7,4453.6,0.15,26498.92,17083.57,9415.35,Partner,Credit
TXN04110,2024-05-14,C0413,P010,S12,E050,20,363.83,0.0,7276.6,5603.6,1673.0,In-Store,Cash
TXN04111,2022-08-09,C0254,P027,S05,E135,13,5864.31,0.2,60988.82,40296.62,20692.2,Partner,Cash
TXN04112,2024-10-08,C0365,P030,S13,E133,16,6329.74,0.0,101275.84,59698.72,41577.12,Phone,Cash
TXN04113,2024-11-06,C0199,P011,S05,E156,5,4327.68,0.2,17310.72,16546.8,763.92,Partner,Credit
TXN04114,2023-03-11,C0199,P009,S05,E197,3,4100.84,0.0,12302.52,6937.14,5365.38,Partner,Credit
TXN04115,2022-01-24,C0158,P016,S20,E134,1,3991.25,0.2,3193.0,2019.46,1173.54,Online,Mobile Banking
TXN04116,2024-05-02,C0470,P002,S14,E124,13,5224.55,0.1,61127.24,36501.4,24625.84,In-Store,Cash
TXN04117,2023-02-15,C0081,P036,S16,E191,13,565.6,0.0,7352.8,3922.49,3430.31,Partner,Mobile Banking
TXN04118,2021-05-09,C0460,P028,S12,E128,2,4524.59,0.0,9049.18,5158.14,3891.04,Online,Card
TXN04119,2021-10-30,C0166,P035,S05,E071,3,2077.43,0.15,5297.45,5058.87,238.58,Online,Card
TXN04120,2022-12-01,C0424,P037,S13,E009,11,5886.49,0.0,64751.39,43560.55,21190.84,In-Store,Mobile Banking
TXN04121,2024-06-22,C0159,P039,S20,E100,17,3487.32,0.2,47427.55,46550.25,877.3,In-Store,Credit
TXN04122,2023-01-12,C0490,P025,S02,E087,6,6424.47,0.0,38546.82,20596.68,17950.14,Online,Cash
TXN04123,2022-04-12,C0170,P036,S07,E197,12,565.6,0.15,5769.12,3620.76,2148.36,In-Store,Card
TXN04124,2022-07-12,C0191,P038,S14,E005,4,1840.87,0.1,6627.13,4555.24,2071.89,Phone,Card
TXN04125,2021-11-02,C0125,P003,S05,E033,10,5554.56,0.15,47213.76,28335.5,18878.26,In-Store,Cash
TXN04126,2021-10-28,C0472,P022,S19,E070,20,5360.57,0.0,107211.4,75039.0,32172.4,Phone,Card
TXN04127,2022-07-22,C0466,P009,S03,E072,4,4100.84,0.2,13122.69,9249.52,3873.17,In-Store,Credit
TXN04128,2022-06-28,C0356,P001,S07,E175,17,6287.9,0.0,106894.3,83373.44,23520.86,Partner,Credit
TXN04129,2024-01-20,C0078,P013,S10,E012,19,4453.6,0.2,67694.72,46369.69,21325.03,Online,Cash
TXN04130,2023-12-24,C0076,P032,S08,E024,4,7519.67,0.05,28574.75,19292.92,9281.83,Online,Credit
TXN04131,2024-10-27,C0462,P035,S17,E021,20,2077.43,0.1,37393.74,33725.8,3667.94,In-Store,Cash
TXN04132,2024-10-26,C0291,P025,S13,E039,2,6424.47,0.2,10279.15,6865.56,3413.59,Phone,Card
TXN04133,2023-08-07,C0266,P032,S20,E194,14,7519.67,0.0,105275.38,67525.22,37750.16,Partner,Card
TXN04134,2023-10-30,C0243,P027,S15,E073,11,5864.31,0.0,64507.41,34097.14,30410.27,Phone,Card
TXN04135,2024-12-09,C0154,P014,S17,E134,14,3738.0,0.0,52332.0,40793.76,11538.24,Online,Card
TXN04136,2024-07-07,C0077,P008,S11,E080,16,1766.83,0.2,22615.42,20939.68,1675.74,Phone,Card
TXN04137,2022-10-22,C0104,P021,S11,E030,5,1024.97,0.15,4356.12,3106.3,1249.82,In-Store,Credit
TXN04138,2024-02-15,C0388,P028,S06,E142,17,4524.59,0.15,65380.33,43844.19,21536.14,In-Store,Mobile Banking
TXN04139,2022-05-31,C0173,P026,S12,E059,2,5621.09,0.0,11242.18,7560.58,3681.6,Online,Credit
TXN04140,2022-06-21,C0226,P004,S13,E122,6,5997.31,0.0,35983.86,24552.66,11431.2,Partner,Credit
TXN04141,2021-04-01,C0273,P011,S05,E139,13,4327.68,0.15,47820.86,43021.68,4799.18,Partner,Mobile Banking
TXN04142,2024-11-27,C0424,P012,S17,E115,11,4394.4,0.15,41087.64,29428.3,11659.34,In-Store,Card
TXN04143,2023-08-26,C0161,P030,S07,E019,2,6329.74,0.15,10760.56,7462.34,3298.22,Online,Credit
TXN04144,2024-05-22,C0098,P007,S04,E096,18,918.59,0.0,16534.62,10373.4,6161.22,Online,Credit
TXN04145,2024-09-06,C0336,P014,S02,E124,5,3738.0,0.0,18690.0,14569.2,4120.8,Phone,Cash
TXN04146,2022-06-24,C0113,P011,S01,E163,9,4327.68,0.2,31159.3,29784.24,1375.06,In-Store,Cash
TXN04147,2022-07-23,C0473,P006,S10,E092,13,2849.93,0.0,37049.09,22616.36,14432.73,Online,Credit
TXN04148,2024-12-20,C0237,P019,S10,E070,10,1903.37,0.0,19033.7,10880.8,8152.9,Online,Card
TXN04149,2024-06-08,C0436,P033,S16,E025,3,6236.78,0.1,16839.31,14442.75,2396.56,In-Store,Mobile Banking
TXN04150,2022-05-13,C0455,P018,S09,E149,8,4886.72,0.0,39093.76,22093.12,17000.64,Partner,Card
TXN04151,2024-06-14,C0240,P004,S01,E024,20,5997.31,0.05,113948.89,81842.2,32106.69,In-Store,Cash
TXN04152,2024-07-20,C0155,P001,S08,E076,7,6287.9,0.2,35212.24,34330.24,882.0,Phone,Credit
TXN04153,2024-12-28,C0278,P004,S12,E142,12,5997.31,0.15,61172.56,49105.32,12067.24,Partner,Cash
TXN04154,2023-11-04,C0048,P013,S16,E132,17,4453.6,0.1,68140.08,41488.67,26651.41,Partner,Cash
TXN04155,2023-01-21,C0294,P028,S19,E040,5,4524.59,0.0,22622.95,12895.35,9727.6,Partner,Mobile Banking
TXN04156,2023-06-15,C0471,P008,S08,E132,7,1766.83,0.05,11749.42,9161.11,2588.31,Online,Credit
TXN04157,2021-04-03,C0488,P005,S07,E055,10,4264.87,0.1,38383.83,33029.8,5354.03,In-Store,Card
TXN04158,2022-04-15,C0446,P023,S20,E083,6,3968.65,0.0,23811.9,15825.06,7986.84,Phone,Cash
TXN04159,2022-08-17,C0231,P016,S07,E176,15,3991.25,0.0,59868.75,30291.9,29576.85,In-Store,Mobile Banking
TXN04160,2023-03-23,C0285,P012,S15,E080,17,4394.4,0.0,74704.8,45480.1,29224.7,Partner,Credit
TXN04161,2021-01-14,C0236,P016,S01,E057,16,3991.25,0.0,63860.0,32311.36,31548.64,Partner,Credit
TXN04162,2022-12-25,C0206,P007,S01,E001,14,918.59,0.2,10288.21,8068.2,2220.01,Partner,Credit
TXN04163,2024-01-31,C0437,P001,S05,E031,5,6287.9,0.0,31439.5,24521.6,6917.9,Online,Card
TXN04164,2022-03-12,C0440,P015,S17,E107,4,8753.39,0.1,31512.2,17651.52,13860.68,Online,Credit
TXN04165,2022-06-20,C0391,P010,S15,E035,18,363.83,0.2,5239.15,5043.24,195.91,Partner,Mobile Banking
TXN04166,2022-02-26,C0102,P014,S01,E077,7,3738.0,0.1,23549.4,20396.88,3152.52,Phone,Credit
TXN04167,2024-09-18,C0390,P018,S02,E103,19,4886.72,0.0,92847.68,52471.16,40376.52,Partner,Credit
TXN04168,2024-01-18,C0181,P024,S08,E025,2,594.39,0.0,1188.78,660.38,528.4,Online,Card
TXN04169,2022-06-26,C0106,P004,S11,E134,9,5997.31,0.15,45879.42,36828.99,9050.43,Phone,Cash
TXN04170,2024-09-09,C0159,P018,S14,E090,4,4886.72,0.1,17592.19,11046.56,6545.63,In-Store,Card
TXN04171,2021-08-31,C0015,P025,S13,E192,9,6424.47,0.0,57820.23,30895.02,26925.21,Online,Credit
TXN04172,2021-06-30,C0243,P002,S01,E079,18,5224.55,0.15,79935.62,50540.4,29395.22,Online,Credit
TXN04173,2023-12-20,C0049,P025,S03,E177,9,6424.47,0.15,49147.2,30895.02,18252.18,Partner,Mobile Banking
TXN04174,2023-01-11,C0378,P001,S18,E161,19,6287.9,0.0,119470.1,93182.08,26288.02,Phone,Mobile Banking
TXN04175,2024-06-29,C0127,P039,S16,E147,6,3487.32,0.0,20923.92,16429.5,4494.42,Online,Cash
TXN04176,2023-04-20,C0100,P022,S13,E087,7,5360.57,0.2,30019.19,26263.65,3755.54,Partner,Card
TXN04177,2023-08-03,C0219,P039,S17,E127,16,3487.32,0.05,53007.26,43812.0,9195.26,Partner,Credit
TXN04178,2022-03-06,C0185,P023,S18,E109,12,3968.65,0.1,42861.42,31650.12,11211.3,In-Store,Card
TXN04179,2023-09-22,C0132,P027,S20,E019,10,5864.31,0.0,58643.1,30997.4,27645.7,Phone,Card
TXN04180,2024-01-27,C0335,P026,S18,E077,18,5621.09,0.0,101179.62,68045.22,33134.4,Online,Credit
TXN04181,2021-09-24,C0099,P024,S07,E156,16,594.39,0.2,7608.19,5283.04,2325.15,In-Store,Credit
TXN04182,2023-01-15,C0444,P012,S01,E009,13,4394.4,0.0,57127.2,34778.9,22348.3,In-Store,Cash
TXN04183,2024-06-02,C0055,P002,S11,E079,3,5224.55,0.0,15673.65,8423.4,7250.25,In-Store,Mobile Banking
TXN04184,2022-02-12,C0212,P039,S09,E128,10,3487.32,0.0,34873.2,27382.5,7490.7,Online,Cash
TXN04185,2024-05-21,C0007,P029,S03,E001,9,3883.0,0.1,31452.3,17715.6,13736.7,Partner,Cash
TXN04186,2022-05-28,C0423,P015,S15,E181,13,8753.39,0.2,91035.26,57367.44,33667.82,In-Store,Mobile Banking
TXN04187,2021-07-03,C0176,P019,S16,E058,20,1903.37,0.1,34260.66,21761.6,12499.06,In-Store,Credit
TXN04188,2024-03-18,C0196,P016,S15,E171,15,3991.25,0.1,53881.88,30291.9,23589.98,Online,Credit
TXN04189,2021-03-16,C0300,P015,S13,E031,15,8753.39,0.0,131300.85,66193.2,65107.65,In-Store,Card
TXN04190,2022-01-07,C0222,P035,S10,E058,7,2077.43,0.05,13814.91,11804.03,2010.88,Online,Cash
TXN04191,2023-03-04,C0291,P031,S19,E113,12,8229.99,0.1,88883.89,54742.32,34141.57,Online,Mobile Banking
TXN04192,2023-08-19,C0054,P023,S12,E093,12,3968.65,0.1,42861.42,31650.12,11211.3,Partner,Card
TXN04193,2023-09-29,C0240,P038,S01,E031,6,1840.87,0.2,8836.18,6832.86,2003.32,In-Store,Mobile Banking
TXN04194,2024-06-20,C0050,P038,S15,E174,10,1840.87,0.15,15647.39,11388.1,4259.29,Partner,Card
TXN04195,2023-04-28,C0003,P029,S19,E109,6,3883.0,0.15,19803.3,11810.4,7992.9,Phone,Credit
TXN04196,2024-11-09,C0275,P028,S18,E108,17,4524.59,0.1,69226.23,43844.19,25382.04,In-Store,Cash
TXN04197,2024-10-11,C0310,P019,S16,E052,17,1903.37,0.0,32357.29,18497.36,13859.93,Phone,Credit
TXN04198,2024-04-25,C0151,P022,S07,E179,16,5360.57,0.2,68615.3,60031.2,8584.1,Online,Credit
TXN04199,2023-10-14,C0027,P012,S06,E098,9,4394.4,0.0,39549.6,24077.7,15471.9,Online,Card
TXN04200,2023-10-07,C0337,P037,S14,E196,16,5886.49,0.05,89474.65,63360.8,26113.85,Phone,Credit
TXN04201,2022-11-17,C0266,P026,S15,E168,9,5621.09,0.15,43001.34,34022.61,8978.73,Partner,Credit
TXN04202,2024-04-09,C0325,P008,S09,E114,20,1766.83,0.0,35336.6,26174.6,9162.0,In-Store,Mobile Banking
TXN04203,2024-07-10,C0415,P029,S08,E071,12,3883.0,0.2,37276.8,23620.8,13656.0,Partner,Mobile Banking
TXN04204,2021-03-15,C0368,P015,S05,E065,11,8753.39,0.15,81844.2,48541.68,33302.52,In-Store,Mobile Banking
TXN04205,2023-10-12,C0087,P005,S20,E166,8,4264.87,0.05,32413.01,26423.84,5989.17,In-Store,Mobile Banking
TXN04206,2023-03-27,C0162,P012,S08,E165,17,4394.4,0.1,67234.32,45480.1,21754.22,Phone,Mobile Banking
TXN04207,2023-06-23,C0413,P009,S12,E072,1,4100.84,0.0,4100.84,2312.38,1788.46,In-Store,Credit
TXN04208,2023-02-07,C0118,P015,S18,E056,17,8753.39,0.0,148807.63,75018.96,73788.67,Online,Mobile Banking
TXN04209,2022-01-22,C0096,P015,S20,E031,13,8753.39,0.1,102414.66,57367.44,45047.22,Online,Credit
TXN04210,2022-09-13,C0500,P035,S17,E011,20,2077.43,0.05,39471.17,33725.8,5745.37,Phone,Cash
TXN04211,2023-07-29,C0108,P031,S02,E071,16,8229.99,0.0,131679.84,72989.76,58690.08,In-Store,Mobile Banking
TXN04212,2023-03-03,C0112,P006,S06,E181,1,2849.93,0.15,2422.44,1739.72,682.72,Phone,Cash
TXN04213,2021-04-04,C0411,P020,S05,E105,11,5238.87,0.0,57627.57,35947.23,21680.34,Phone,Card
TXN04214,2024-07-17,C0298,P026,S14,E053,18,5621.09,0.05,96120.64,68045.22,28075.42,Online,Mobile Banking
TXN04215,2022-07-30,C0332,P007,S14,E069,13,918.59,0.05,11344.59,7491.9,3852.69,Partner,Credit
TXN04216,2022-03-24,C0436,P010,S05,E125,2,363.83,0.0,727.66,560.36,167.3,Online,Credit
TXN04217,2022-11-19,C0305,P010,S05,E014,9,363.83,0.0,3274.47,2521.62,752.85,Phone,Cash
TXN04218,2021-02-13,C0092,P002,S16,E112,2,5224.55,0.0,10449.1,5615.6,4833.5,In-Store,Credit
TXN04219,2024-10-28,C0448,P001,S20,E084,18,6287.9,0.0,113182.2,88277.76,24904.44,In-Store,Credit
TXN04220,2022-06-22,C0304,P030,S15,E122,10,6329.74,0.1,56967.66,37311.7,19655.96,Partner,Card
TXN04221,2022-04-29,C0442,P036,S01,E110,17,565.6,0.0,9615.2,5129.41,4485.79,In-Store,Mobile Banking
TXN04222,2022-10-21,C0229,P022,S12,E070,9,5360.57,0.0,48245.13,33767.55,14477.58,Partner,Card
TXN04223,2022-12-06,C0343,P007,S06,E105,11,918.59,0.0,10104.49,6339.3,3765.19,In-Store,Card
TXN04224,2023-04-07,C0441,P031,S17,E121,15,8229.99,0.0,123449.85,68427.9,55021.95,Phone,Credit
TXN04225,2023-09-12,C0044,P040,S18,E175,16,4962.39,0.0,79398.24,53336.16,26062.08,In-Store,Card
TXN04226,2022-05-05,C0453,P010,S13,E025,20,363.83,0.0,7276.6,5603.6,1673.0,Online,Cash
TXN04227,2023-10-05,C0237,P010,S09,E094,5,363.83,0.0,1819.15,1400.9,418.25,Phone,Cash
TXN04228,2023-10-18,C0211,P029,S17,E115,7,3883.0,0.0,27181.0,13778.8,13402.2,In-Store,Mobile Banking
TXN04229,2021-01-24,C0251,P015,S19,E017,17,8753.39,0.2,119046.1,75018.96,44027.14,In-Store,Credit
TXN04230,2021-03-03,C0420,P037,S14,E069,12,5886.49,0.0,70637.88,47520.6,23117.28,In-Store,Credit
TXN04231,2023-12-17,C0105,P029,S18,E175,2,3883.0,0.05,7377.7,3936.8,3440.9,Phone,Credit
TXN04232,2022-07-05,C0263,P012,S07,E003,17,4394.4,0.15,63499.08,45480.1,18018.98,Online,Mobile Banking
TXN04233,2022-12-21,C0237,P006,S07,E111,17,2849.93,0.2,38759.05,29575.24,9183.81,Phone,Mobile Banking
TXN04234,2022-08-20,C0450,P011,S09,E159,1,4327.68,0.2,3462.14,3309.36,152.78,Online,Credit
TXN04235,2021-04-29,C0315,P008,S01,E049,6,1766.83,0.1,9540.88,7852.38,1688.5,In-Store,Credit
TXN04236,2023-11-03,C0126,P004,S13,E066,18,5997.31,0.2,86361.26,73657.98,12703.28,Online,Cash
TXN04237,2023-11-30,C0167,P032,S20,E129,14,7519.67,0.05,100011.61,67525.22,32486.39,Phone,Mobile Banking
TXN04238,2024-02-03,C0288,P024,S19,E081,9,594.39,0.0,5349.51,2971.71,2377.8,Online,Cash
TXN04239,2024-07-05,C0018,P003,S15,E161,7,5554.56,0.0,38881.92,19834.85,19047.07,Phone,Credit
TXN04240,2024-12-31,C0423,P040,S11,E040,1,4962.39,0.2,3969.91,3333.51,636.4,Partner,Cash
TXN04241,2023-01-11,C0082,P028,S07,E167,4,4524.59,0.15,15383.61,10316.28,5067.33,In-Store,Card
TXN04242,2024-09-10,C0319,P020,S13,E098,20,5238.87,0.1,94299.66,65358.6,28941.06,Online,Card
TXN04243,2021-12-05,C0467,P013,S08,E092,1,4453.6,0.1,4008.24,2440.51,1567.73,Partner,Mobile Banking
TXN04244,2022-05-17,C0016,P019,S15,E153,9,1903.37,0.0,17130.33,9792.72,7337.61,In-Store,Mobile Banking
TXN04245,2021-05-04,C0412,P024,S06,E175,9,594.39,0.2,4279.61,2971.71,1307.9,Partner,Card
TXN04246,2021-08-29,C0075,P012,S20,E092,6,4394.4,0.0,26366.4,16051.8,10314.6,Online,Cash
TXN04247,2021-01-09,C0012,P026,S10,E033,18,5621.09,0.0,101179.62,68045.22,33134.4,Online,Cash
TXN04248,2024-12-04,C0020,P025,S13,E133,18,6424.47,0.0,115640.46,61790.04,53850.42,Online,Cash
TXN04249,2021-09-12,C0401,P039,S02,E146,10,3487.32,0.1,31385.88,27382.5,4003.38,Online,Cash
TXN04250,2023-12-23,C0148,P022,S15,E056,12,5360.57,0.0,64326.84,45023.4,19303.44,Phone,Credit
TXN04251,2023-07-05,C0454,P020,S07,E151,16,5238.87,0.1,75439.73,52286.88,23152.85,Online,Mobile Banking
TXN04252,2024-10-24,C0168,P020,S08,E135,11,5238.87,0.15,48983.43,35947.23,13036.2,In-Store,Mobile Banking
TXN04253,2021-11-18,C0249,P016,S05,E174,3,3991.25,0.1,10776.38,6058.38,4718.0,Online,Card
TXN04254,2021-09-27,C0301,P004,S12,E026,14,5997.31,0.0,83962.34,57289.54,26672.8,Phone,Card
TXN04255,2024-08-17,C0240,P038,S14,E199,12,1840.87,0.0,22090.44,13665.72,8424.72,In-Store,Mobile Banking
TXN04256,2021-03-26,C0125,P020,S02,E132,11,5238.87,0.1,51864.81,35947.23,15917.58,In-Store,Credit
TXN04257,2022-09-14,C0135,P033,S17,E117,20,6236.78,0.0,124735.6,96285.0,28450.6,Partner,Cash
TXN04258,2024-12-22,C0391,P021,S10,E132,11,1024.97,0.0,11274.67,6833.86,4440.81,Phone,Cash
TXN04259,2021-03-04,C0262,P023,S19,E035,11,3968.65,0.15,37106.88,29012.61,8094.27,Phone,Mobile Banking
TXN04260,2022-08-18,C0022,P031,S08,E086,14,8229.99,0.15,97936.88,63866.04,34070.84,In-Store,Credit
TXN04261,2023-01-10,C0178,P023,S12,E154,14,3968.65,0.1,50004.99,36925.14,13079.85,Online,Mobile Banking
TXN04262,2023-11-13,C0040,P015,S02,E130,11,8753.39,0.1,86658.56,48541.68,38116.88,Online,Card
TXN04263,2022-11-07,C0154,P028,S15,E197,15,4524.59,0.05,64475.41,38686.05,25789.36,Partner,Credit
TXN04264,2023-02-02,C0295,P017,S06,E095,16,1291.83,0.0,20669.28,11743.84,8925.44,Phone,Cash
TXN04265,2023-11-20,C0230,P009,S05,E074,5,4100.84,0.0,20504.2,11561.9,8942.3,Online,Credit
TXN04266,2024-06-14,C0020,P013,S01,E127,20,4453.6,0.05,84618.4,48810.2,35808.2,In-Store,Mobile Banking
TXN04267,2024-05-13,C0146,P023,S18,E080,11,3968.65,0.0,43655.15,29012.61,14642.54,Partner,Credit
TXN04268,2021-08-05,C0224,P033,S14,E034,9,6236.78,0.15,47711.37,43328.25,4383.12,Online,Mobile Banking
TXN04269,2023-09-28,C0061,P024,S05,E085,14,594.39,0.15,7073.24,4622.66,2450.58,Phone,Card
TXN04270,2021-12-12,C0398,P014,S15,E111,11,3738.0,0.0,41118.0,32052.24,9065.76,Partner,Mobile Banking
TXN04271,2021-02-12,C0193,P001,S10,E032,20,6287.9,0.15,106894.3,98086.4,8807.9,Online,Card
TXN04272,2024-10-23,C0248,P023,S13,E093,16,3968.65,0.0,63498.4,42200.16,21298.24,Online,Cash
TXN04273,2023-01-24,C0486,P002,S04,E178,10,5224.55,0.2,41796.4,28078.0,13718.4,Online,Mobile Banking
TXN04274,2024-07-28,C0420,P040,S02,E015,4,4962.39,0.05,18857.08,13334.04,5523.04,Phone,Mobile Banking
TXN04275,2024-02-13,C0124,P035,S10,E091,12,2077.43,0.0,24929.16,20235.48,4693.68,Phone,Mobile Banking
TXN04276,2022-01-19,C0491,P035,S04,E109,12,2077.43,0.05,23682.7,20235.48,3447.22,Online,Card
TXN04277,2024-09-09,C0248,P020,S14,E107,12,5238.87,0.2,50293.15,39215.16,11077.99,In-Store,Mobile Banking
TXN04278,2024-04-03,C0047,P001,S01,E129,1,6287.9,0.0,6287.9,4904.32,1383.58,Partner,Cash
TXN04279,2021-06-12,C0243,P012,S03,E095,10,4394.4,0.0,43944.0,26753.0,17191.0,Phone,Credit
TXN04280,2021-11-21,C0048,P034,S19,E117,18,1866.9,0.0,33604.2,25768.98,7835.22,Online,Card
TXN04281,2023-02-25,C0455,P020,S02,E200,13,5238.87,0.1,61294.78,42483.09,18811.69,Online,Cash
TXN04282,2023-12-09,C0295,P026,S17,E130,14,5621.09,0.0,78695.26,52924.06,25771.2,Phone,Cash
TXN04283,2023-01-25,C0191,P024,S18,E051,3,594.39,0.0,1783.17,990.57,792.6,In-Store,Cash
TXN04284,2022-02-24,C0089,P009,S02,E042,4,4100.84,0.0,16403.36,9249.52,7153.84,Partner,Mobile Banking
TXN04285,2024-06-05,C0363,P033,S07,E176,2,6236.78,0.0,12473.56,9628.5,2845.06,Online,Card
TXN04286,2022-05-13,C0256,P030,S19,E011,19,6329.74,0.05,114251.81,70892.23,43359.58,Online,Cash
TXN04287,2024-02-22,C0326,P027,S15,E133,8,5864.31,0.1,42223.03,24797.92,17425.11,Online,Cash
TXN04288,2024-06-13,C0109,P014,S17,E077,18,3738.0,0.1,60555.6,52449.12,8106.48,Phone,Credit
TXN04289,2023-04-25,C0396,P003,S15,E111,17,5554.56,0.0,94427.52,48170.35,46257.17,Partner,Card
TXN04290,2021-10-04,C0379,P032,S01,E140,9,7519.67,0.2,54141.62,43409.07,10732.55,Online,Mobile Banking
TXN04291,2021-07-09,C0096,P025,S10,E048,17,6424.47,0.15,92833.59,58357.26,34476.33,Partner,Credit
TXN04292,2022-07-24,C0077,P033,S14,E079,10,6236.78,0.05,59249.41,48142.5,11106.91,Phone,Cash
TXN04293,2024-08-20,C0287,P013,S07,E197,9,4453.6,0.05,38078.28,21964.59,16113.69,Online,Credit
TXN04294,2023-06-09,C0209,P035,S08,E114,20,2077.43,0.2,33238.88,33725.8,-486.92,Phone,Cash
TXN04295,2023-06-28,C0423,P019,S10,E070,18,1903.37,0.05,32547.63,19585.44,12962.19,Online,Mobile Banking
TXN04296,2023-07-03,C0340,P016,S03,E079,13,3991.25,0.1,46697.62,26252.98,20444.64,Phone,Credit
TXN04297,2024-03-11,C0316,P007,S11,E064,20,918.59,0.0,18371.8,11526.0,6845.8,In-Store,Mobile Banking
TXN04298,2023-06-15,C0207,P023,S10,E168,11,3968.65,0.2,34924.12,29012.61,5911.51,Online,Card
TXN04299,2021-01-21,C0483,P027,S05,E161,20,5864.31,0.0,117286.2,61994.8,55291.4,Partner,Cash
TXN04300,2023-02-08,C0138,P031,S19,E100,18,8229.99,0.1,133325.84,82113.48,51212.36,Partner,Credit
TXN04301,2021-09-07,C0339,P022,S18,E047,17,5360.57,0.0,91129.69,63783.15,27346.54,Online,Card
TXN04302,2024-08-24,C0323,P012,S05,E069,8,4394.4,0.15,29881.92,21402.4,8479.52,Partner,Credit
TXN04303,2021-04-18,C0116,P025,S15,E054,5,6424.47,0.0,32122.35,17163.9,14958.45,Online,Credit
TXN04304,2022-07-07,C0028,P028,S13,E173,18,4524.59,0.2,65154.1,46423.26,18730.84,In-Store,Card
TXN04305,2023-10-05,C0471,P027,S10,E181,17,5864.31,0.05,94708.61,52695.58,42013.03,Phone,Credit
TXN04306,2021-04-16,C0476,P001,S09,E085,17,6287.9,0.0,106894.3,83373.44,23520.86,Phone,Credit
TXN04307,2023-07-10,C0340,P031,S13,E167,11,8229.99,0.15,76950.41,50180.46,26769.95,Phone,Credit
TXN04308,2024-02-25,C0347,P017,S01,E014,17,1291.83,0.05,20863.05,12477.83,8385.22,Phone,Mobile Banking
TXN04309,2021-09-27,C0470,P015,S13,E164,3,8753.39,0.2,21008.14,13238.64,7769.5,Partner,Credit
TXN04310,2022-06-08,C0482,P029,S20,E068,9,3883.0,0.15,29704.95,17715.6,11989.35,Online,Credit
TXN04311,2023-08-15,C0019,P011,S12,E106,8,4327.68,0.0,34621.44,26474.88,8146.56,In-Store,Mobile Banking
TXN04312,2022-01-31,C0452,P018,S09,E065,14,4886.72,0.0,68414.08,38662.96,29751.12,Online,Cash
TXN04313,2021-11-06,C0045,P020,S17,E111,2,5238.87,0.0,10477.74,6535.86,3941.88,Partner,Mobile Banking
TXN04314,2021-07-24,C0444,P013,S12,E036,15,4453.6,0.15,56783.4,36607.65,20175.75,In-Store,Card
TXN04315,2024-07-17,C0295,P033,S03,E147,11,6236.78,0.0,68604.58,52956.75,15647.83,Phone,Cash
TXN04316,2023-02-06,C0322,P022,S04,E061,11,5360.57,0.05,56017.96,41271.45,14746.51,Online,Mobile Banking
TXN04317,2021-04-12,C0279,P040,S03,E161,18,4962.39,0.0,89323.02,60003.18,29319.84,Phone,Card
TXN04318,2022-01-16,C0364,P014,S19,E129,6,3738.0,0.2,17942.4,17483.04,459.36,Partner,Credit
TXN04319,2022-02-24,C0096,P027,S16,E172,14,5864.31,0.15,69785.29,43396.36,26388.93,In-Store,Mobile Banking
TXN04320,2022-02-23,C0281,P022,S04,E001,5,5360.57,0.0,26802.85,18759.75,8043.1,Partner,Cash
TXN04321,2021-06-08,C0378,P038,S16,E012,17,1840.87,0.1,28165.31,19359.77,8805.54,In-Store,Mobile Banking
TXN04322,2024-05-20,C0042,P005,S17,E069,5,4264.87,0.0,21324.35,16514.9,4809.45,Phone,Credit
TXN04323,2023-04-13,C0186,P006,S20,E154,10,2849.93,0.1,25649.37,17397.2,8252.17,In-Store,Mobile Banking
TXN04324,2021-02-08,C0361,P031,S06,E090,5,8229.99,0.05,39092.45,22809.3,16283.15,Partner,Cash
TXN04325,2022-08-17,C0111,P022,S11,E129,4,5360.57,0.2,17153.82,15007.8,2146.02,Online,Cash
